PROJECT_ID,SHIPMENT_NUMBER,CARRIER_DISPLAY_ID,VEHICLE_SIZE,VEHICLE_BUILD_UP,FIRST_COLLECTION_POST_CODE,LAST_DELIVERY_POST_CODE,FIRST_COLLECTION_LATITUDE,FIRST_COLLECTION_LONGITUDE,LAST_DELIVERY_LATITUDE,LAST_DELIVERY_LONGITUDE,FIRST_COLLECTION_SCHEDULE_EARLIEST,FIRST_COLLECTION_SCHEDULE_LATEST,LAST_DELIVERY_SCHEDULE_EARLIEST,LAST_DELIVERY_SCHEDULE_LATEST,LAT,LON,RECORD_TIMESTAMP,GPS_coord,last_delivery_coord,POSTCODE,reached_delivery_loc,almost_reached_delivery_loc,on_time,almost_on_time
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231220-276120,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-21 23:47:00+00:00,2023-12-22 00:47:00+00:00,2023-12-22 06:15:00+00:00,2023-12-22 06:45:00+00:00,53.293764,-1.0653959,2023-12-22 21:51:00+00:00,"[53.293764, -1.0653959]","[53.295391, -1.066283]",No postcode found for the given coordinates.,0,0,0,0
d04c44f7-f1b2-466e-be15-e88ab9443f50,SEZHUK-231109-261319,CAUK000155,Tractor Unit,Box,DA8 1DL,EH54 8QX,51.491735,0.171025,55.901847,-3.583873,2023-11-14 11:00:00+00:00,2023-11-14 11:30:00+00:00,2023-11-15 08:00:00+00:00,2023-11-15 08:30:00+00:00,55.901586,-3.5873773,2023-11-15 08:15:00+00:00,"[55.901586, -3.5873773]","[55.901847, -3.583873]",No postcode found for the given coordinates.,0,0,0,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231126-266575,CAUK000618,Tractor Unit,Box 44ft,BD5 8LZ,BS35 3UT,53.763558,-1.739636,51.602415,-2.522567,2023-11-30 01:20:00+00:00,2023-11-30 03:00:01+00:00,2023-11-30 08:15:00+00:00,2023-11-30 12:22:00+00:00,51.657050647665294,-2.42914254003805,2023-11-30 14:11:00+00:00,"[51.657050647665294, -2.42914254003805]","[51.602415, -2.522567]",No postcode found for the given coordinates.,0,0,0,0
98d76108-ba01-441a-8425-641afdb920fb,SEZHUK-231013-252750,CAUK000490,Tractor Unit,Box,BD12 7ER,CW1 6FB,53.753295,-1.722689,53.087056,-2.416485,2023-10-16 16:00:00+00:00,2023-10-16 16:30:00+00:00,2023-10-16 19:00:00+00:00,2023-10-16 19:30:00+00:00,53.68619333333329,-1.6346,2023-10-17 02:43:00+01:00,"[53.68619333333329, -1.6346]","[53.087056, -2.416485]",No postcode found for the given coordinates.,0,0,0,0
5456fcfa-5b0c-428e-b322-240d508b6660,SEZHUK-231005-250447,CAUK000689,Tractor Unit,Curtain-Side 13.6M Trailer,PE29 2XR,CF3 2GJ,52.315672,-0.157664,51.50328,-3.109119,2023-10-06 10:00:00+00:00,2023-10-06 10:56:00+00:00,2023-10-09 06:55:00+00:00,2023-10-09 07:25:00+00:00,51.5031947075904,-3.10664482430964,2023-10-09 07:35:00+01:00,"[51.5031947075904, -3.10664482430964]","[51.50328, -3.109119]",No postcode found for the given coordinates.,0,0,0,0
63f8c121-3f15-4468-8891-69a44c41fbf0,SEZHUK-231205-269744,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,PR5 0XD,CH1 6LT,53.761551,-2.616875,53.245914,-2.934824,2023-12-06 18:00:00+00:00,2023-12-06 19:00:00+00:00,2023-12-06 22:00:00+00:00,2023-12-06 22:30:00+00:00,53.465934387216706,-2.8967456524599,2023-12-06 23:13:00+00:00,"[53.465934387216706, -2.8967456524599]","[53.245914, -2.934824]",No postcode found for the given coordinates.,0,0,0,0
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231024-255861,CAUK000250,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,CLONMEL,53.293393,-1.074008,52.363881,-7.69003,2023-10-25 06:00:00+00:00,2023-10-25 06:59:00+00:00,2023-10-27 11:25:00+00:00,2023-10-27 11:55:00+00:00,53.4499482,-2.9923204,2023-10-26 15:09:00+01:00,"[53.4499482, -2.9923204]","[52.363881, -7.69003]",L20 1AA,0,0,0,0
e19e9bf3-fad9-4795-8489-1f89296f40dd,SEZHUK-231205-270077,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.634051,-2.1142,52.601991,-1.190434,2023-12-06 10:00:00+00:00,2023-12-06 10:30:00+00:00,2023-12-06 16:30:00+00:00,2023-12-06 17:00:00+00:00,53.456081666666705,-2.01874166666667,2023-12-07 13:49:00+00:00,"[53.456081666666705, -2.01874166666667]","[52.601991, -1.190434]",No postcode found for the given coordinates.,0,0,0,0
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231011-251776,CAUK000854,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,EH54 8QX,53.293393,-1.074008,55.896335,-3.53565,2023-10-13 00:00:00+00:00,2023-10-13 23:59:00+00:00,2023-10-13 15:55:00+00:00,2023-10-13 16:25:00+00:00,53.2908677124863,-1.05439376190798,2023-10-13 08:49:00+01:00,"[53.2908677124863, -1.05439376190798]","[55.896335, -3.53565]",No postcode found for the given coordinates.,0,0,0,0
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231025-256209,CAUK000310,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,B77 5BP,53.293393,-1.074008,52.608378,-1.665363,2023-10-27 15:00:00+00:00,2023-10-27 15:59:00+00:00,2023-10-27 18:55:00+00:00,2023-10-27 19:25:00+00:00,52.6077102450712,-1.6473810583245,2023-10-27 15:39:00+01:00,"[52.6077102450712, -1.6473810583245]","[52.608378, -1.665363]",No postcode found for the given coordinates.,0,0,0,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231105-259723,CAUK000689,Tractor Unit,Box 44ft,BD5 8LZ,BS35 3UT,53.763771,-1.739326,51.602415,-2.522567,2023-11-07 00:01:00+00:00,2023-11-07 01:41:01+00:00,2023-11-07 06:56:00+00:00,2023-11-07 11:03:01+00:00,51.60295622,-2.52155217,2023-11-08 04:38:00+00:00,"[51.60295622, -2.52155217]","[51.602415, -2.522567]",BS35 3UW,0,1,0,0
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231223-276733,CAUK000250,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,DONABATE,53.293393,-1.074008,53.483755,-6.13869,2023-12-23 14:25:00+00:00,2023-12-23 15:24:00+00:00,2023-12-30 02:00:00+00:00,2023-12-30 02:00:00+00:00,53.4285318,-2.9906567,2023-12-28 12:12:00+00:00,"[53.4285318, -2.9906567]","[53.483755, -6.13869]",L5 9RL,0,0,0,0
369b3981-6399-439f-a654-7e90a2493c35,SEZHUK-231005-250148,CAUK000770,Tractor Unit,Curtain-Side 13.6M Trailer,DN3 3FG,HP5 1QJ,53.537133,-1.037405,51.692773,-0.592602,2023-10-09 06:00:00+00:00,2023-10-09 18:00:00+00:00,2023-10-10 08:00:00+00:00,2023-10-10 17:00:00+00:00,51.62052438,-1.27299644,2023-10-10 13:19:00+01:00,"[51.62052438, -1.27299644]","[51.692773, -0.592602]",No postcode found for the given coordinates.,0,0,0,0
9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-231116-263363,CAUK001009,3.5T Van,LWB Van,CR0 4TD,DE74 2TR,51.383725,-0.138625,52.826322,-1.348973,2023-11-28 15:30:00+00:00,2023-11-28 16:30:00+00:00,2023-11-28 20:00:00+00:00,2023-11-28 21:00:00+00:00,52.8252666803724,-1.34939111886296,2023-11-28 19:44:00+00:00,"[52.8252666803724, -1.34939111886296]","[52.826322, -1.348973]",No postcode found for the given coordinates.,0,0,0,0
192cd5b5-978c-4681-b206-2f4d04e081ec,SEZHUK-231023-255577,CAUK000310,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,HU14 3HJ,52.800481,-1.663328,53.721731,-0.535025,2023-10-25 05:00:00+00:00,2023-10-25 05:00:00+00:00,2023-10-25 08:30:00+00:00,2023-10-25 09:00:00+00:00,53.72039811,-0.53726106,2023-10-25 09:35:00+01:00,"[53.72039811, -0.53726106]","[53.721731, -0.535025]",No postcode found for the given coordinates.,0,0,0,0
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231204-269425,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3FY,51.785961,-2.619676,53.293393,-1.074008,2023-12-05 18:02:00+00:00,2023-12-05 18:32:00+00:00,2023-12-06 00:30:00+00:00,2023-12-06 01:00:00+00:00,53.2947105,-1.0679231,2023-12-06 04:08:00+00:00,"[53.2947105, -1.0679231]","[53.293393, -1.074008]",No postcode found for the given coordinates.,0,0,0,0
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231106-259885,CAUK000116,Tractor Unit,Curtain-Side 13.6M Trailer,M24 4DP,SP4 7SQ,53.547321,-2.202131,51.177012,-1.757833,2023-11-08 11:01:00+00:00,2023-11-08 11:57:00+00:00,2023-11-08 18:55:00+00:00,2023-11-08 19:25:00+00:00,51.176399230957,-1.75804996490478,2023-11-08 20:38:00+00:00,"[51.176399230957, -1.75804996490478]","[51.177012, -1.757833]",No postcode found for the given coordinates.,0,0,0,0
433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231122-265277,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-11-28 00:30:00+00:00,2023-11-28 01:00:00+00:00,2023-11-28 03:00:00+00:00,2023-11-28 03:30:00+00:00,52.6474336866264,-1.21589904205879,2023-11-28 02:14:00+00:00,"[52.6474336866264, -1.21589904205879]","[52.641456, -1.216005]",No postcode found for the given coordinates.,0,0,0,0
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231016-253273,CAUK000250,Tractor Unit,Box,S80 3FY,MITCHELSTOWN,53.293393,-1.074008,52.276579,-8.258109,2023-10-19 04:00:00+00:00,2023-10-19 04:59:00+00:00,2023-10-23 11:25:00+00:00,2023-10-23 11:55:00+00:00,52.277237,-8.2769306,2023-10-23 11:52:00+01:00,"[52.277237, -8.2769306]","[52.276579, -8.258109]",No postcode found for the given coordinates.,0,0,0,0
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231030-257828,CAUK000179,Tractor Unit,Curtain-Side 13.6M Trailer,PR7 7NA,EH54 8TB,53.686775,-2.672518,55.902675,-3.586822,2023-10-31 21:30:00+00:00,2023-10-31 22:00:00+00:00,2023-11-01 03:55:00+00:00,2023-11-01 04:25:00+00:00,55.90225285855671,-3.58637396246529,2023-11-01 06:09:00+00:00,"[55.90225285855671, -3.58637396246529]","[55.902675, -3.586822]",EH54 8TB,1,1,0,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231203-269309,CAUK001068,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763558,-1.739636,51.398851,-1.231993,2023-12-04 03:20:00+00:00,2023-12-04 05:00:01+00:00,2023-12-04 10:37:00+00:00,2023-12-04 13:33:01+00:00,53.7461837,-0.3175194,2023-12-06 11:44:00+00:00,"[53.7461837, -0.3175194]","[51.398851, -1.231993]",HU9 1ND,0,0,0,0
7369cda1-1d0c-42c5-be31-cf18efe77ddb,SEZHUK-231103-259333,CAUK000199,7.5T Rigid,Curtain Side,LS11 5LX,ST4 6PH,53.767204,-1.547784,52.995479,-2.211046,2023-11-06 06:00:00+00:00,2023-11-06 06:30:00+00:00,2023-11-06 09:30:00+00:00,2023-11-06 10:00:00+00:00,53.735051666666706,-1.61538333333333,2023-11-09 12:14:00+00:00,"[53.735051666666706, -1.61538333333333]","[52.995479, -2.211046]",LS27 0FT,0,0,0,0
761f4ba9-6b78-46bf-a925-28366e334228,SEZHUK-231205-270017,CAUK000940,Tractor Unit,Box,S18 1PF,HP2 7PZ,53.304842,-1.482042,51.769105,-0.432735,2023-12-13 09:00:00+00:00,2023-12-13 09:30:00+00:00,2023-12-13 15:30:00+00:00,2023-12-13 16:00:00+00:00,51.7701702279089,-0.440083754951765,2023-12-13 17:04:00+00:00,"[51.7701702279089, -0.440083754951765]","[51.769105, -0.432735]",HP2 7PZ,1,1,0,0
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231215-274326,CAUK000116,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,SP4 7GQ,53.293393,-1.074008,51.17534,-1.753679,2023-12-19 10:00:00+00:00,2023-12-19 10:59:00+00:00,2023-12-19 19:55:00+00:00,2023-12-19 20:25:00+00:00,51.1750984191894,-1.75529003143311,2023-12-20 10:55:00+00:00,"[51.1750984191894, -1.75529003143311]","[51.17534, -1.753679]",No postcode found for the given coordinates.,0,0,0,0
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231012-252533,CAUK000250,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,MITCHELSTOWN,53.293393,-1.074008,52.276579,-8.258109,2023-10-16 06:00:00+00:00,2023-10-16 06:59:00+00:00,2023-10-18 11:25:00+00:00,2023-10-18 11:55:00+00:00,53.3520396632,-6.2200068577,2023-10-18 04:40:00+01:00,"[53.3520396632, -6.2200068577]","[52.276579, -8.258109]",No postcode found for the given coordinates.,0,0,0,0
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231201-268715,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3FY,51.785961,-2.619676,53.293393,-1.074008,2023-12-04 07:00:00+00:00,2023-12-04 07:30:00+00:00,2023-12-04 13:30:00+00:00,2023-12-04 14:00:00+00:00,53.29341471,-1.06540507,2023-12-04 14:38:00+00:00,"[53.29341471, -1.06540507]","[53.293393, -1.074008]",No postcode found for the given coordinates.,0,0,0,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231008-251020,CAUK000490,Tractor Unit,Box 44ft,BD5 8LZ,CW1 5AW,53.763771,-1.739326,53.079961,-2.41658,2023-10-09 11:00:00+00:00,2023-10-09 12:40:01+00:00,2023-10-09 14:26:00+00:00,2023-10-09 15:26:01+00:00,53.6860432,-1.6346431,2023-10-09 18:43:00+01:00,"[53.6860432, -1.6346431]","[53.079961, -2.41658]",No postcode found for the given coordinates.,0,0,0,0
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231213-272944,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-14 03:00:00+00:00,2023-12-14 04:00:00+00:00,2023-12-14 09:30:00+00:00,2023-12-14 10:00:00+00:00,53.2935888,-1.0652189,2023-12-16 07:10:00+00:00,"[53.2935888, -1.0652189]","[53.295391, -1.066283]",No postcode found for the given coordinates.,0,0,0,0
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231227-276870,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,CM19 5BD,53.462845,-2.896967,51.762509,0.053285,2023-12-28 10:00:00+00:00,2023-12-28 10:01:00+00:00,2023-12-29 14:10:00+00:00,2023-12-29 14:40:00+00:00,53.2940492629244,-1.06607401948498,2023-12-29 19:31:00+00:00,"[53.2940492629244, -1.06607401948498]","[51.762509, 0.053285]",No postcode found for the given coordinates.,0,0,0,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231223-276612,CAUK000435,Tractor Unit,Box 44ft,BD5 8LZ,EN3 7QP,53.764125,-1.740145,51.659325,-0.021793,2023-12-24 01:20:00+00:00,2023-12-24 03:00:00+00:00,2023-12-24 07:03:00+00:00,2023-12-24 10:43:00+00:00,51.6612622883978,-0.022733504368781,2023-12-24 09:51:00+00:00,"[51.6612622883978, -0.022733504368781]","[51.659325, -0.021793]",EN3 7PL,0,0,0,0
9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-230929-248807,CAUK001022,3.5T Van,LWB Van,SL3 0BB,E1W 2DA,51.470264,-0.515011,51.508392,-0.057296,2023-10-06 05:45:00+00:00,2023-10-06 06:45:00+00:00,2023-10-06 07:15:00+00:00,2023-10-06 08:15:00+00:00,51.5085751521582,-0.05749400915381,2023-10-06 07:58:00+01:00,"[51.5085751521582, -0.05749400915381]","[51.508392, -0.057296]",E1W 2DA,1,1,1,1
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231219-275629,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-20 21:32:00+00:00,2023-12-20 22:32:00+00:00,2023-12-21 04:00:00+00:00,2023-12-21 04:30:00+00:00,53.4845496,-1.1361837,2023-12-22 08:12:00+00:00,"[53.4845496, -1.1361837]","[53.295391, -1.066283]",No postcode found for the given coordinates.,0,0,0,0
8de1d5d0-093b-4032-91cc-a546fd254870,SEZHUK-231106-259828,CAUK000386,Tractor Unit,Curtain-Side 13.6M Trailer,TN28 8XU,CV2 2TA,50.98317,0.950348,52.430911,-1.429058,2023-11-06 13:00:00+00:00,2023-11-06 14:00:00+00:00,2023-11-07 14:00:00+00:00,2023-11-07 15:00:00+00:00,52.406222380921506,-1.95761192358304,2023-11-06 17:53:00+00:00,"[52.406222380921506, -1.95761192358304]","[52.430911, -1.429058]",B31 3XR,0,0,0,0
40415fe3-e446-4d1e-b141-3698b0dc47f3,SEZHUK-231107-260240,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,SS17 9DY,NW10 6QY,51.510091,0.459598,51.52668,-0.235678,2023-11-08 09:00:00+00:00,2023-11-08 09:30:00+00:00,2023-11-08 14:30:00+00:00,2023-11-08 15:00:00+00:00,51.530039559169104,-0.239621868932578,2023-11-08 15:31:00+00:00,"[51.530039559169104, -0.239621868932578]","[51.52668, -0.235678]",No postcode found for the given coordinates.,0,0,0,0
d04c44f7-f1b2-466e-be15-e88ab9443f50,SEZHUK-231120-264396,CAUK000155,Tractor Unit,Box,DA8 1DL,EH54 8QX,51.493182,0.167098,55.901847,-3.583873,2023-11-22 11:00:00+00:00,2023-11-22 11:30:00+00:00,2023-11-23 08:00:00+00:00,2023-11-23 08:30:00+00:00,55.9013383,-3.5878633,2023-11-23 06:49:00+00:00,"[55.9013383, -3.5878633]","[55.901847, -3.583873]",No postcode found for the given coordinates.,0,0,0,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231008-251049,CAUK000435,Tractor Unit,Box 44ft,BD5 8LZ,EN3 7QP,53.763771,-1.739326,51.659325,-0.021793,2023-10-10 02:20:00+00:00,2023-10-10 04:00:01+00:00,2023-10-10 08:03:00+00:00,2023-10-10 11:43:01+00:00,51.659287202208304,-0.021943433251755,2023-10-10 11:20:00+01:00,"[51.659287202208304, -0.021943433251755]","[51.659325, -0.021793]",EN3 7BY,0,0,0,0
66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231102-258628,CAUK001009,3.5T Van,LWB Van,DE74 2TR,EN1 1TX,52.829374,-1.332134,51.650981,-0.054718,2023-11-15 04:45:00+00:00,2023-11-15 05:45:00+00:00,2023-11-15 08:15:00+00:00,2023-11-15 09:15:00+00:00,51.494966500266,-0.048849780519208,2023-11-15 08:36:00+00:00,"[51.494966500266, -0.048849780519208]","[51.650981, -0.054718]",SE16 2XN,0,0,0,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231016-253619,CAUK000883,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763771,-1.739326,51.398851,-1.231993,2023-10-18 01:01:00+00:00,2023-10-18 02:41:01+00:00,2023-10-18 07:54:00+00:00,2023-10-18 10:50:01+00:00,51.39884441668129,-1.23074867041436,2023-10-18 11:06:00+01:00,"[51.39884441668129, -1.23074867041436]","[51.398851, -1.231993]",RG19 4BQ,1,1,1,1
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231016-253272,CAUK000250,Tractor Unit,Box,S80 3FY,NAAS,53.293393,-1.074008,53.207122,-6.742479,2023-10-18 00:00:00+00:00,2023-10-18 23:59:00+00:00,2023-10-20 08:25:00+00:00,2023-10-20 08:55:00+00:00,53.4376903,-2.9959699,2023-10-19 05:13:00+01:00,"[53.4376903, -2.9959699]","[53.207122, -6.742479]",L20 4AA,0,0,0,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231125-266483,CAUK001068,Tractor Unit,Box 44ft,BD5 8LZ,BS35 3UT,53.763558,-1.739636,51.602415,-2.522567,2023-11-26 00:20:00+00:00,2023-11-26 02:00:01+00:00,2023-11-26 07:15:00+00:00,2023-11-26 10:26:01+00:00,53.7634496,-1.740587,2023-11-26 14:27:00+00:00,"[53.7634496, -1.740587]","[51.602415, -2.522567]",No postcode found for the given coordinates.,0,0,0,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231105-259743,CAUK001068,Tractor Unit,Box 44ft,BD5 8LZ,ME13 7TW,53.763771,-1.739326,51.328048,0.877608,2023-11-06 01:20:00+00:00,2023-11-06 03:00:01+00:00,2023-11-06 08:54:00+00:00,2023-11-06 11:50:01+00:00,53.7461382,-0.3175274,2023-11-09 15:44:00+00:00,"[53.7461382, -0.3175274]","[51.328048, 0.877608]",HU9 1ND,0,0,0,0
433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231219-275507,CAUK000912,3.5T Van,Box,DE74 2HJ,RG19 4BQ,52.849573,-1.348959,51.399439,-1.23272,2023-12-27 18:00:00+00:00,2023-12-27 18:30:00+00:00,2023-12-27 21:00:00+00:00,2023-12-27 21:30:00+00:00,51.4036349001342,-1.24900358507088,2023-12-27 20:44:00+00:00,"[51.4036349001342, -1.24900358507088]","[51.399439, -1.23272]",RG19 4LJ,0,0,0,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231012-252391,CAUK000912,3.5 T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-10-19 03:15:00+00:00,2023-10-19 03:45:00+00:00,2023-10-19 05:00:00+00:00,2023-10-19 05:30:00+00:00,53.7348829,-1.6049006,2023-10-19 04:02:00+01:00,"[53.7348829, -1.6049006]","[53.734398, -1.604189]",LS27 0FU,1,1,1,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231126-266569,CAUK000618,Tractor Unit,Box 44ft,BD5 8LZ,BS35 3UT,53.763558,-1.739636,51.602415,-2.522567,2023-11-29 01:20:00+00:00,2023-11-29 03:00:01+00:00,2023-11-29 08:15:00+00:00,2023-11-29 12:22:01+00:00,51.6027694749324,-2.51969350675199,2023-11-29 11:47:00+00:00,"[51.6027694749324, -2.51969350675199]","[51.602415, -2.522567]",No postcode found for the given coordinates.,0,0,0,0
e9c98f2d-327b-46b9-b3de-0c2e069e262d,SEZHUK-231012-252493,CAUK000689,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,BS35 4GH,53.437296,-1.068189,51.543559,-2.643336,2023-10-14 10:00:00+00:00,2023-10-14 10:59:00+00:00,2023-10-16 09:55:00+00:00,2023-10-16 10:25:00+00:00,51.000739133824496,-3.1364558689048,2023-10-15 19:59:00+01:00,"[51.000739133824496, -3.1364558689048]","[51.543559, -2.643336]",No postcode found for the given coordinates.,0,0,0,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231126-266613,CAUK000390,Tractor Unit,Box 44ft,BD5 8LZ,ME13 7TW,53.763558,-1.739636,51.328048,0.877608,2023-11-29 13:20:00+00:00,2023-11-29 15:00:01+00:00,2023-11-30 06:00:00+00:00,2023-11-30 09:41:01+00:00,51.314225,0.861516666666667,2023-11-30 03:24:00+00:00,"[51.314225, 0.861516666666667]","[51.328048, 0.877608]",No postcode found for the given coordinates.,0,0,0,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231210-272059,CAUK000435,Tractor Unit,Box 44ft,BD5 8LZ,EN3 7QP,53.767302,-1.74656,51.6607,-0.022247,2023-12-15 01:20:00+00:00,2023-12-15 03:00:00+00:00,2023-12-15 07:03:00+00:00,2023-12-15 10:43:00+00:00,51.6616060825188,-0.02719045716953,2023-12-15 09:43:00+00:00,"[51.6616060825188, -0.02719045716953]","[51.6607, -0.022247]",No postcode found for the given coordinates.,0,0,0,0
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231130-268029,CAUK000250,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,MITCHELSTOWN,53.293393,-1.074008,52.276579,-8.258109,2023-12-01 06:00:00+00:00,2023-12-01 06:59:00+00:00,2023-12-05 10:25:00+00:00,2023-12-05 10:55:00+00:00,53.4456006,-3.002366,2023-12-05 16:35:00+00:00,"[53.4456006, -3.002366]","[52.276579, -8.258109]",L20 1DB,0,0,0,0
66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231124-266002,CAUK001009,3.5T Van,LWB Van,BS32 0BF,DE74 2TR,51.54695,-2.551256,52.829374,-1.332134,2023-12-05 15:15:00+00:00,2023-12-05 16:15:00+00:00,2023-12-05 19:30:00+00:00,2023-12-05 20:30:00+00:00,52.824987131373106,-1.34855548510004,2023-12-05 15:36:00+00:00,"[52.824987131373106, -1.34855548510004]","[52.829374, -1.332134]",No postcode found for the given coordinates.,0,0,0,0
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231108-260566,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,RM19 1ND,53.462845,-2.896967,51.480755,0.261461,2023-11-09 17:00:00+00:00,2023-11-09 17:01:00+00:00,2023-11-10 09:55:00+00:00,2023-11-10 10:25:00+00:00,51.4817164316387,0.25450937412877,2023-11-10 10:12:00+00:00,"[51.4817164316387, 0.25450937412877]","[51.480755, 0.261461]",No postcode found for the given coordinates.,0,0,0,0
40415fe3-e446-4d1e-b141-3698b0dc47f3,SEZHUK-231213-272911,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,SS17 9DY,RM18 8QR,51.510091,0.459598,51.473279,0.409136,2023-12-14 09:00:00+00:00,2023-12-14 09:30:00+00:00,2023-12-14 13:30:00+00:00,2023-12-14 14:00:00+00:00,51.4728364171257,0.406674061941553,2023-12-14 15:44:00+00:00,"[51.4728364171257, 0.406674061941553]","[51.473279, 0.409136]",No postcode found for the given coordinates.,0,0,0,0
63f8c121-3f15-4468-8891-69a44c41fbf0,SEZHUK-231128-267054,CAUK000192,Tractor Unit,Curtain-Side 13.6M Trailer,PR5 0XD,S9 1XT,53.761551,-2.616875,53.401187,-1.405811,2023-11-30 00:00:00+00:00,2023-11-30 23:59:59+00:00,2023-12-01 09:30:00+00:00,2023-12-01 10:30:00+00:00,53.434557910077295,-1.360576255247,2023-11-30 14:29:00+00:00,"[53.434557910077295, -1.360576255247]","[53.401187, -1.405811]",No postcode found for the given coordinates.,0,0,0,0
c7051f08-8889-4b8c-85b7-09833a679b7e,SEZHUK-231130-267955,CAUK000689,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,CF3 2GJ,53.462845,-2.896967,51.50328,-3.109119,2023-11-30 14:00:00+00:00,2023-11-30 14:01:00+00:00,2023-12-01 08:55:00+00:00,2023-12-01 09:25:00+00:00,51.614727175458306,-3.0075704395767,2023-11-30 22:00:00+00:00,"[51.614727175458306, -3.0075704395767]","[51.50328, -3.109119]",NP20 6NE,0,0,0,0
